Date,Open,High,Low,Close,Adj Close,Volume
2009-09-04,68.220001,69.300003,68.129997,69.180000,53.779243,15156600
2009-09-08,69.849998,70.970001,69.699997,70.650002,54.921978,21966000
2009-09-09,70.800003,71.050003,70.089996,70.500000,54.805393,19652600
2009-09-10,70.830002,71.040001,70.400002,70.650002,54.921978,19177600
2009-09-11,70.889999,71.080002,69.750000,69.980003,54.401161,17468500
2009-09-14,69.110001,70.290001,69.040001,70.000000,54.416687,17483100
2009-09-15,70.180000,70.180000,69.449997,69.489998,54.020229,19475900
2009-09-16,69.860001,70.379997,69.180000,70.339996,54.680992,22150400
2009-09-17,69.949997,70.449997,69.800003,69.839996,54.292305,20986000
2009-09-18,70.269997,70.480003,69.680000,69.989998,54.408920,43247900
2009-09-21,69.150002,69.680000,69.000000,69.570000,54.082432,17984000
2009-09-22,70.029999,70.139999,69.699997,69.830002,54.284538,14561800
2009-09-23,69.870003,70.339996,68.849998,69.000000,53.639305,20898600
2009-09-24,69.000000,69.360001,68.349998,68.930000,53.584896,21557000
2009-09-25,68.860001,69.540001,68.410004,68.699997,53.406094,16454900
2009-09-28,68.809998,69.849998,68.639999,69.589996,54.097958,13301600
2009-09-29,69.360001,69.709999,68.949997,69.070000,53.693729,14695100
2009-09-30,68.980003,69.239998,68.040001,68.610001,53.336136,27117400
2009-10-01,68.389999,68.500000,67.089996,67.269997,52.294430,24927000
2009-10-02,66.970001,67.139999,66.500000,66.580002,51.758045,20478900
2009-10-05,66.790001,67.779999,66.110001,67.580002,52.535419,21853000
2009-10-06,68.010002,69.099998,67.779999,68.660004,53.374996,21167400
2009-10-07,68.480003,68.930000,67.959999,68.669998,53.382771,15302500
2009-10-08,68.970001,69.300003,68.699997,69.050003,53.678177,19228800
2009-10-09,68.959999,69.269997,68.629997,69.269997,53.849209,13541900
2009-10-12,69.510002,70.500000,69.440002,70.129997,54.517754,16233800
2009-10-13,70.250000,70.389999,69.519997,70.260002,54.618816,19333400
2009-10-14,70.839996,71.879997,70.750000,71.839996,55.847054,25285700
2009-10-15,71.510002,73.000000,71.510002,72.940002,56.702209,24093600
2009-10-16,72.730003,73.349998,72.309998,73.120003,56.842117,23556600
2009-10-19,73.150002,73.970001,73.000000,73.620003,57.230797,20404600
2009-10-20,73.379997,73.540001,72.360001,73.019997,56.764366,20049600
2009-10-21,72.650002,74.300003,72.510002,73.309998,56.989822,23099500
2009-10-22,73.019997,74.650002,73.010002,74.440002,57.868259,26014500
2009-10-23,74.330002,74.330002,72.970001,73.570000,57.191940,20672100
2009-10-26,73.809998,74.919998,73.129997,73.230003,56.927639,27127700
2009-10-27,73.300003,75.000000,73.300003,74.910004,58.233639,30342500
2009-10-28,74.519997,74.959999,73.839996,73.839996,57.401852,26345700
2009-10-29,72.570000,74.000000,72.099998,73.959999,57.495121,30048500
2009-10-30,73.370003,73.820000,71.050003,71.669998,55.714924,32175900
2009-11-02,72.050003,72.849998,71.160004,72.150002,56.088062,20425900
2009-11-03,71.320000,72.300003,71.160004,71.739998,55.769344,20550500
2009-11-04,72.070000,72.529999,71.040001,71.300003,55.427296,22792700
2009-11-05,71.949997,72.750000,71.580002,72.500000,56.360134,16235600
2009-11-06,71.820000,72.690002,71.500000,72.580002,56.422321,18185000
2009-11-09,72.959999,73.169998,72.449997,72.849998,56.961853,16809400
2009-11-10,72.459999,73.230003,72.449997,72.610001,56.774189,15696600
2009-11-11,73.040001,73.430000,72.529999,72.910004,57.008755,14397900
2009-11-12,72.680000,73.050003,71.709999,71.900002,56.219025,16587600
2009-11-13,72.050003,73.160004,71.730003,72.470001,56.664726,14461600
2009-11-16,73.650002,74.669998,73.330002,74.430000,58.197239,21326200
2009-11-17,74.730003,75.160004,74.489998,75.029999,58.666397,22920700
2009-11-18,75.250000,75.400002,74.709999,75.269997,58.854046,16645700
2009-11-19,74.769997,74.900002,74.050003,74.650002,58.369278,17253900
2009-11-20,74.379997,74.809998,74.029999,74.379997,58.158142,19269900
2009-11-23,75.440002,75.959999,75.320000,75.699997,59.190289,18947100
2009-11-24,75.699997,75.989998,74.800003,75.970001,59.401409,17120900
2009-11-25,76.000000,76.540001,75.660004,76.470001,59.792358,13269200
2009-11-27,74.650002,75.379997,74.349998,74.870003,58.541294,12105300
2009-11-30,74.489998,75.349998,74.349998,75.070000,58.697674,21436400
2009-12-01,76.000000,76.239998,75.290001,76.040001,59.456139,17375700
2009-12-02,75.970001,76.300003,75.349998,75.790001,59.260654,14786900
2009-12-03,75.580002,75.760002,74.910004,74.989998,58.635128,17852600
2009-12-04,75.690002,75.970001,73.910004,74.250000,58.056503,23700900
2009-12-07,73.949997,74.720001,73.589996,73.769997,57.681198,17835600
2009-12-08,73.470001,73.500000,72.410004,72.949997,57.040035,18492900
2009-12-09,73.000000,73.550003,72.099998,72.790001,56.914955,17228500
2009-12-10,73.320000,73.559998,72.209999,72.400002,56.609985,23423700
2009-12-11,72.889999,73.150002,72.320000,72.830002,56.946224,17128300
2009-12-14,70.800003,71.300003,69.279999,69.690002,54.491032,91458900
2009-12-15,69.970001,70.110001,68.820000,69.169998,54.084431,54419600
2009-12-16,69.580002,69.599998,68.419998,68.430000,53.505810,57711800
2009-12-17,68.360001,68.860001,68.129997,68.220001,53.341621,46627000
2009-12-18,68.559998,68.800003,67.639999,68.209999,53.333817,62989400
2009-12-21,68.470001,68.750000,68.220001,68.510002,53.568371,34470100
2009-12-22,68.620003,69.209999,68.500000,68.570000,53.615299,27941800
2009-12-23,68.750000,68.779999,68.199997,68.260002,53.372902,18958900
2009-12-24,68.349998,68.750000,68.160004,68.660004,53.685669,8149200
2009-12-28,69.080002,69.120003,68.739998,69.080002,54.014065,19694600
2009-12-29,69.279999,69.400002,68.800003,68.839996,53.826408,19985700
2009-12-30,68.709999,68.959999,68.389999,68.769997,53.771671,19860600
2009-12-31,68.839996,68.860001,68.110001,68.190002,53.318176,18852300
2010-01-04,68.720001,69.260002,68.190002,69.150002,54.068806,27809100
2010-01-05,69.190002,69.449997,68.800003,69.419998,54.279911,30174700
2010-01-06,69.449997,70.599998,69.339996,70.019997,54.749065,35044700
2010-01-07,69.900002,70.059998,69.419998,69.800003,54.577042,27192100
2010-01-08,69.690002,69.750000,69.220001,69.519997,54.358116,24891800
2010-01-11,69.940002,70.519997,69.650002,70.300003,54.967983,30685000
2010-01-12,69.720001,69.989998,69.519997,69.949997,54.694313,31496700
2010-01-13,69.959999,70.040001,69.260002,69.669998,54.475384,24884400
2010-01-14,69.540001,69.739998,69.349998,69.680000,54.483189,18630800
2010-01-15,69.650002,69.690002,68.650002,69.110001,54.037510,29411900
2010-01-19,68.739998,69.349998,68.419998,69.269997,54.162628,26081900
2010-01-20,68.559998,68.660004,67.930000,68.029999,53.193066,34629500
2010-01-21,68.120003,68.150002,66.500000,66.699997,52.153126,39114000
2010-01-22,66.519997,67.139999,66.000000,66.099998,51.683968,39085500
2010-01-25,66.550003,66.760002,65.690002,65.849998,51.488510,29305100
2010-01-26,65.639999,66.739998,65.500000,65.919998,51.543243,34083300
2010-01-27,65.660004,66.059998,65.000000,65.540001,51.246124,35723500
2010-01-28,65.849998,65.849998,64.570000,64.959999,50.792606,37349800
2010-01-29,65.150002,65.820000,64.019997,64.430000,50.378193,40880500
2010-02-01,65.769997,66.410004,65.349998,66.180000,51.746540,37703000
2010-02-02,66.730003,67.120003,66.470001,66.959999,52.356422,34057900
2010-02-03,66.879997,67.230003,66.559998,66.599998,52.074936,24024700
2010-02-04,66.269997,66.349998,64.680000,64.720001,50.604954,33858200
2010-02-05,64.699997,64.900002,63.560001,64.800003,50.667511,42297500
2010-02-08,64.910004,65.489998,64.339996,64.349998,50.643902,30519400
2010-02-09,65.110001,65.709999,64.559998,65.199997,51.312847,36243300
2010-02-10,65.080002,65.220001,64.160004,64.849998,51.037395,21699100
2010-02-11,64.690002,65.480003,64.410004,65.239998,51.344334,23555200
2010-02-12,64.620003,65.139999,64.279999,64.800003,50.998039,30636200
2010-02-16,65.440002,66.379997,65.080002,66.279999,52.162811,30514900
2010-02-17,66.339996,66.449997,65.570000,65.760002,51.753574,21821800
2010-02-18,65.800003,66.089996,65.349998,65.959999,51.910973,22536700
2010-02-19,65.589996,66.239998,65.430000,65.870003,51.840141,24264600
2010-02-22,66.099998,66.120003,65.250000,65.400002,51.470257,20469700
2010-02-23,65.260002,65.559998,64.150002,64.940002,51.108227,33372900
2010-02-24,65.010002,65.870003,64.769997,65.550003,51.588310,21469600
2010-02-25,64.610001,65.169998,64.370003,65.139999,51.265621,25668800
2010-02-26,65.260002,65.400002,64.919998,65.000000,51.155453,20129700
2010-03-01,65.360001,65.540001,65.089996,65.400002,51.470257,18798600
2010-03-02,65.660004,65.790001,65.150002,65.489998,51.541080,24823900
2010-03-03,65.769997,65.970001,65.379997,65.430000,51.493874,22279800
2010-03-04,65.349998,65.629997,65.080002,65.400002,51.470257,21961100
2010-03-05,65.959999,66.519997,65.779999,66.470001,52.312355,26837900
2010-03-08,66.769997,66.790001,66.230003,66.480003,52.320206,20297200
2010-03-09,66.320000,67.190002,66.220001,66.779999,52.556316,29003100
2010-03-10,67.160004,67.419998,66.779999,67.220001,52.902611,24810300
2010-03-11,67.389999,67.559998,66.980003,67.220001,52.902611,19357400
2010-03-12,67.580002,67.580002,66.500000,66.800003,52.572056,23361800
2010-03-15,66.669998,66.690002,65.900002,66.300003,52.178558,22070000
2010-03-16,66.550003,66.680000,66.000000,66.570000,52.391048,35103700
2010-03-17,66.910004,67.790001,66.800003,67.360001,53.012794,38770000
2010-03-18,67.500000,67.739998,67.010002,67.389999,53.036400,25925500
2010-03-19,67.040001,67.889999,66.430000,67.040001,52.760941,45564200
2010-03-22,66.489998,67.199997,66.320000,66.970001,52.705853,21390600
2010-03-23,66.940002,66.980003,66.449997,66.949997,52.690113,24754700
2010-03-24,66.570000,66.860001,66.230003,66.500000,52.335960,19748800
2010-03-25,66.809998,66.919998,66.239998,66.300003,52.178558,21095600
2010-03-26,66.440002,66.879997,66.169998,66.540001,52.367439,30553400
2010-03-29,66.660004,67.480003,66.589996,67.300003,52.965572,26122200
2010-03-30,67.190002,67.300003,66.790001,67.050003,52.768803,17745900
2010-03-31,66.940002,67.190002,66.599998,66.980003,52.713718,22352500
2010-04-01,67.269997,67.800003,67.190002,67.610001,53.209534,19614700
2010-04-05,67.839996,68.360001,67.720001,68.190002,53.666004,20901100
2010-04-06,67.989998,68.349998,67.800003,67.900002,53.437778,19776800
2010-04-07,67.830002,67.849998,66.970001,67.339996,52.997044,24531500
2010-04-08,67.010002,68.220001,66.849998,67.860001,53.406284,24060800
2010-04-09,68.110001,68.980003,68.070000,68.760002,54.114605,21099600
2010-04-12,68.800003,69.050003,68.580002,68.709999,54.075237,18170300
2010-04-13,68.470001,68.760002,68.070000,68.660004,54.035885,19177100
2010-04-14,68.720001,68.820000,68.360001,68.610001,53.996548,18777800
2010-04-15,68.500000,68.720001,68.150002,68.260002,53.721092,16712900
2010-04-16,68.120003,68.699997,67.709999,67.930000,53.461380,33855100
2010-04-19,67.750000,68.440002,67.570000,68.230003,53.697495,25686000
2010-04-20,68.620003,69.220001,68.500000,68.970001,54.279865,22989500
2010-04-21,69.000000,69.430000,68.570000,68.919998,54.240501,21119200
2010-04-22,68.519997,68.730003,68.220001,68.559998,53.957203,21654700
2010-04-23,68.500000,69.269997,68.180000,69.239998,54.492363,24340000
2010-04-26,69.029999,69.529999,68.930000,69.290001,54.531712,18237100
2010-04-27,69.010002,70.000000,68.199997,68.269997,53.728954,36374700
2010-04-28,68.870003,69.540001,68.610001,69.190002,54.453007,33243500
2010-04-29,68.449997,69.660004,68.239998,68.660004,54.035885,47200900
2010-04-30,68.900002,69.309998,67.730003,67.769997,53.335449,43762100
2010-05-03,68.110001,68.220001,67.180000,67.839996,53.390549,30734900
2010-05-04,67.150002,67.260002,66.000000,66.470001,52.312355,31646100
2010-05-05,65.940002,66.940002,65.830002,66.169998,52.076241,30260300
2010-05-06,65.790001,66.230003,58.459999,63.889999,50.281872,58336300
2010-05-07,64.500000,64.919998,63.230000,63.700001,50.132339,69004800
2010-05-10,65.419998,65.750000,64.519997,65.230003,51.336472,38337600
2010-05-11,64.620003,65.000000,64.230003,64.459999,51.074978,29790600
2010-05-12,64.639999,65.339996,64.500000,64.910004,51.431549,25390700
2010-05-13,64.870003,65.269997,64.320000,64.739998,51.296844,26791600
2010-05-14,64.500000,64.730003,62.910000,63.599998,50.393566,38815400
2010-05-17,63.740002,63.880001,62.259998,63.270000,50.132088,31923700
2010-05-18,64.050003,64.269997,62.419998,62.790001,49.751762,34457000
2010-05-19,62.459999,62.939999,62.000000,62.450001,49.482361,36722500
2010-05-20,61.470001,61.680000,60.209999,60.330002,47.802586,57194500
2010-05-21,59.160000,60.950001,59.160000,60.880001,48.238369,52802900
2010-05-24,60.740002,61.000000,60.130001,60.189999,47.691647,27847800
2010-05-25,58.990002,59.779999,58.459999,59.709999,47.311314,50533800
2010-05-26,60.080002,60.459999,59.119999,59.310001,46.994381,34028900
2010-05-27,60.500000,61.549999,60.099998,61.459999,48.697929,31911500
2010-05-28,61.209999,61.669998,60.279999,60.459999,47.905571,32078700
2010-06-01,60.380001,60.860001,59.139999,59.250000,46.946835,32972000
2010-06-02,59.509998,60.799999,59.230000,60.770000,48.151207,28668400
2010-06-03,61.230000,62.009998,60.599998,61.560001,48.777161,32383700
2010-06-04,60.740002,61.049999,59.290001,59.529999,47.168690,45019200
2010-06-07,59.980000,60.410000,59.200001,59.299999,46.986450,28389500
2010-06-08,59.619999,61.439999,59.380001,61.240002,48.523621,48460700
2010-06-09,61.580002,61.599998,59.820000,60.029999,47.564869,31693200
2010-06-10,61.500000,62.000000,61.160000,61.889999,49.038628,33020100
2010-06-11,61.680000,61.919998,61.180000,61.860001,49.014862,21227100
2010-06-14,62.060001,62.459999,61.320000,61.369999,48.626617,24667800
2010-06-15,61.889999,62.570000,61.490002,62.509998,49.529900,24532600
2010-06-16,61.970001,62.619999,61.900002,62.509998,49.529900,20652700
2010-06-17,62.419998,62.700001,61.950001,62.599998,49.601208,23310200
2010-06-18,62.779999,63.369999,62.400002,63.099998,49.997395,32747000
2010-06-21,64.099998,64.500000,62.849998,63.130001,50.021160,24877600
2010-06-22,63.130001,63.200001,61.790001,61.939999,49.078262,26147000
2010-06-23,61.709999,62.259998,60.900002,61.099998,48.412685,38058900
2010-06-24,60.820000,61.200001,59.869999,60.070000,47.596561,34188500
2010-06-25,60.150002,60.240002,59.099998,59.099998,46.827980,118023500
2010-06-28,59.310001,59.389999,58.470001,58.470001,46.328796,43013000
2010-06-29,58.000000,58.090000,57.000000,57.290001,45.393822,52525000
2010-06-30,57.330002,57.730000,56.919998,57.070000,45.219505,43944900
2010-07-01,56.980000,57.270000,56.169998,56.610001,44.855022,47746400
2010-07-02,56.849998,56.990002,55.939999,56.570000,44.823338,32767900
2010-07-06,57.169998,57.590000,56.770000,57.459999,45.528526,36912100
2010-07-07,57.369999,58.450001,57.259998,58.430000,46.297104,41797200
2010-07-08,59.130001,59.200001,58.130001,58.810001,46.598198,40430300
2010-07-09,58.759998,59.009998,58.299999,58.779999,46.574429,25976500
2010-07-12,58.290001,58.939999,58.200001,58.939999,46.701199,23515000
2010-07-13,59.599998,59.720001,59.040001,59.419998,47.081535,30514200
2010-07-14,59.220001,59.340000,58.619999,59.259998,46.954750,26061100
2010-07-15,59.360001,59.490002,58.590000,59.270000,46.962685,24737300
2010-07-16,58.840000,59.110001,57.810001,57.959999,45.924702,35805700
2010-07-19,58.330002,58.740002,58.099998,58.430000,46.297104,20960000
2010-07-20,57.680000,58.990002,57.669998,58.950001,46.709126,23807300
2010-07-21,59.130001,59.130001,57.599998,58.169998,46.091084,26859700
2010-07-22,58.709999,59.790001,58.660000,59.380001,47.049839,27051400
2010-07-23,59.259998,59.810001,58.799999,59.720001,47.319237,19281400
2010-07-26,59.700001,60.439999,59.630001,60.389999,47.850113,20236500
2010-07-27,60.619999,60.900002,60.389999,60.810001,48.182907,22400800
2010-07-28,60.730000,61.270000,60.730000,60.910000,48.262131,23511100
2010-07-29,61.419998,61.880001,60.290001,60.340000,47.810493,33763000
2010-07-30,60.150002,60.509998,59.599998,59.680000,47.287544,29354600
2010-08-02,60.639999,62.040001,60.610001,61.939999,49.078262,28144000
2010-08-03,61.980000,62.990002,61.880001,62.720001,49.696301,31075800
2010-08-04,62.860001,62.889999,62.270000,62.720001,49.696301,21033800
2010-08-05,62.279999,62.709999,61.849998,62.709999,49.688370,19985300
2010-08-06,61.919998,62.500000,61.250000,61.970001,49.102028,23097300
2010-08-09,62.560001,62.669998,62.180000,62.450001,49.482361,14731300
2010-08-10,61.849998,62.169998,61.450001,61.930000,49.070332,23188500
2010-08-11,60.549999,60.660000,60.200001,60.389999,48.192497,24281300
2010-08-12,59.700001,60.560001,59.560001,60.230000,48.064835,16951300
2010-08-13,59.959999,60.450001,59.799999,59.910000,47.809464,14651300
2010-08-16,59.599998,60.250000,59.250000,59.880001,47.785526,14301100
2010-08-17,60.490002,61.160000,60.139999,60.820000,48.535660,20122200
2010-08-18,60.669998,60.720001,59.630001,60.150002,48.000988,20071500
2010-08-19,59.930000,60.060001,58.900002,59.290001,47.314690,21174500
2010-08-20,59.020000,59.070000,58.549999,58.889999,46.995476,21008800
2010-08-23,58.970001,60.049999,58.900002,59.500000,47.482273,21337700
2010-08-24,58.959999,59.450001,58.790001,58.939999,47.035393,25679100
2010-08-25,58.689999,59.400002,58.419998,58.910000,47.011440,20944000
2010-08-26,59.360001,59.500000,58.330002,58.480000,46.668282,22320900
2010-08-27,58.720001,59.959999,58.049999,59.799999,47.721680,28279500
2010-08-30,59.560001,59.900002,58.959999,59.000000,47.083263,16265100
2010-08-31,58.750000,59.540001,58.500000,59.110001,47.171047,26985400
2010-09-01,60.040001,60.959999,59.720001,60.910000,48.607487,26286200
2010-09-02,60.490002,61.060001,60.369999,61.060001,48.727196,18662600
2010-09-03,61.200001,61.599998,60.750000,61.320000,48.934681,21982900
2010-09-07,60.889999,61.070000,60.450001,60.549999,48.320187,19435700
2010-09-08,60.660000,61.259998,60.630001,60.750000,48.479805,17380600
2010-09-09,61.500000,61.590000,60.910000,61.049999,48.719208,16525200
2010-09-10,61.380001,61.480000,60.950001,61.200001,48.838909,14488400
2010-09-13,61.389999,61.520000,60.540001,61.000000,48.679298,23141800
2010-09-14,60.840000,61.340000,60.750000,61.009998,48.687283,17977500
2010-09-15,60.759998,61.029999,60.360001,61.000000,48.679298,18769900
2010-09-16,60.849998,60.990002,60.450001,60.970001,48.655365,16432500
2010-09-17,61.189999,61.299999,60.630001,60.779999,48.503750,26447200
2010-09-20,61.040001,61.820000,60.950001,61.549999,49.118214,21788100
2010-09-21,61.650002,61.900002,61.250000,61.540001,49.110237,20525200
2010-09-22,61.560001,62.000000,61.410000,61.450001,49.038425,18207700
2010-09-23,60.990002,61.570000,60.900002,61.150002,48.799015,18097800
2010-09-24,61.509998,62.130001,61.360001,61.750000,49.277813,25145300
2010-09-27,61.990002,62.080002,61.680000,61.709999,49.245911,16642800
2010-09-28,61.630001,62.259998,61.270000,62.060001,49.525215,18806700
2010-09-29,61.770000,62.020000,61.270000,61.590000,49.150131,21158000
2010-09-30,61.950001,62.439999,61.470001,61.790001,49.309746,25460200
2010-10-01,62.320000,62.580002,61.799999,62.540001,49.908264,24160200
2010-10-04,62.520000,62.730000,61.840000,62.189999,49.628952,16902500
2010-10-05,62.590000,63.400002,62.430000,63.259998,50.482830,25185400
2010-10-06,63.180000,63.939999,63.180000,63.939999,51.025486,21645200
2010-10-07,63.959999,64.000000,63.369999,63.849998,50.953667,19468400
2010-10-08,63.810001,64.529999,63.630001,64.379997,51.376606,22370500
2010-10-11,64.360001,64.809998,64.309998,64.550003,51.512291,13848900
2010-10-12,64.309998,64.889999,63.930000,64.699997,51.631981,20732000
2010-10-13,64.839996,65.290001,64.570000,65.040001,51.903301,22560500
2010-10-14,65.050003,65.449997,64.870003,65.300003,52.110798,17778100
2010-10-15,65.639999,65.650002,64.820000,65.190002,52.023026,25500700
2010-10-18,65.190002,66.540001,65.029999,66.279999,52.892853,22481700
2010-10-19,65.589996,66.040001,64.589996,65.120003,51.967152,25367400
2010-10-20,65.470001,66.389999,65.349998,66.010002,52.677399,20543900
2010-10-21,66.290001,66.800003,65.650002,66.320000,52.924782,21291200
2010-10-22,66.510002,66.550003,66.129997,66.339996,52.940727,13332800
2010-10-25,66.680000,66.809998,66.160004,66.199997,52.829006,16516600
2010-10-26,65.959999,66.570000,65.809998,66.529999,53.092369,17652900
2010-10-27,65.949997,65.989998,65.089996,65.669998,52.406063,23358900
2010-10-28,66.430000,66.699997,66.050003,66.220001,52.844971,20464200
2010-10-29,66.099998,66.559998,65.989998,66.489998,53.060429,19265600
2010-11-01,66.720001,67.209999,66.629997,66.949997,53.427528,22372700
2010-11-02,67.320000,68.250000,67.209999,67.839996,54.137768,26192200
2010-11-03,68.230003,68.269997,67.320000,67.970001,54.241512,26545300
2010-11-04,68.400002,69.599998,68.290001,69.379997,55.366714,31221400
2010-11-05,69.440002,70.000000,69.400002,70.000000,55.861496,26531700
2010-11-08,69.489998,70.419998,69.459999,70.320000,56.116859,23628000
2010-11-09,70.290001,71.110001,70.099998,70.629997,56.719151,33938100
2010-11-10,70.959999,71.160004,70.150002,71.129997,57.120670,25482400
2010-11-11,71.000000,71.900002,70.730003,71.830002,57.682804,23788900
2010-11-12,71.379997,71.400002,70.430000,70.989998,57.008259,24598100
2010-11-15,71.010002,71.220001,70.440002,70.480003,56.598682,18779600
2010-11-16,69.620003,69.820000,68.559998,68.940002,55.362011,27543400
2010-11-17,68.839996,69.379997,68.559998,69.010002,55.418224,17471800
2010-11-18,69.650002,70.389999,69.639999,70.309998,56.462170,18322900
2010-11-19,70.199997,70.589996,69.360001,70.540001,56.646870,24116400
2010-11-22,70.099998,70.300003,68.790001,70.190002,56.365807,18907900
2010-11-23,68.800003,69.150002,68.320000,68.980003,55.394123,22672000
2010-11-24,69.250000,70.000000,69.190002,69.879997,56.116859,19335600
2010-11-26,69.300003,69.430000,68.900002,69.230003,55.594891,7324600
2010-11-29,68.860001,69.639999,68.300003,69.449997,55.771553,20021200
2010-11-30,68.550003,69.750000,68.320000,69.559998,55.859894,27524300
2010-12-01,70.379997,71.550003,70.379997,71.330002,57.281296,26590200
2010-12-02,71.190002,71.660004,70.949997,71.480003,57.401749,21274800
2010-12-03,71.010002,71.300003,70.889999,71.190002,57.168846,19457100
2010-12-06,71.199997,71.599998,71.059998,71.309998,57.265228,15985400
2010-12-07,71.910004,72.180000,71.419998,71.459999,57.385681,23694600
2010-12-08,71.870003,72.220001,71.480003,71.849998,57.698860,22654900
2010-12-09,72.050003,72.139999,71.330002,72.000000,57.819324,17971600
2010-12-10,72.180000,72.180000,71.620003,72.180000,57.963863,17699500
2010-12-13,72.410004,72.750000,72.070000,72.360001,58.108425,21170500
2010-12-14,72.230003,72.500000,71.930000,72.180000,57.963863,20625900
2010-12-15,71.870003,72.309998,71.790001,71.849998,57.698860,20979000
2010-12-16,71.919998,72.330002,71.570000,72.220001,57.995995,18513900
2010-12-17,72.110001,72.389999,71.779999,72.169998,57.955853,36761300
2010-12-20,72.239998,72.500000,71.879997,72.220001,57.995995,16045800
2010-12-21,72.430000,72.970001,72.230003,72.720001,58.397511,21772800
2010-12-22,72.940002,73.000000,72.650002,72.800003,58.461754,14606600
2010-12-23,72.940002,73.199997,72.830002,73.199997,58.782970,11390900
2010-12-27,72.809998,73.300003,72.809998,73.010002,58.630402,9757200
2010-12-28,73.199997,73.559998,72.959999,73.419998,58.959633,14423400
2010-12-29,73.410004,73.690002,73.339996,73.370003,58.919487,11797700
2010-12-30,73.290001,73.510002,73.050003,73.360001,58.911465,10790400
2010-12-31,73.160004,73.510002,73.019997,73.120003,58.718735,15273700
2011-01-03,73.720001,74.790001,73.639999,74.550003,59.867092,23320700
2011-01-04,74.709999,74.949997,74.419998,74.900002,60.148159,20028500
2011-01-05,74.669998,74.870003,74.139999,74.699997,59.987553,16550800
2011-01-06,74.900002,75.430000,74.669998,75.180000,60.373013,22525300
2011-01-07,75.209999,75.900002,75.089996,75.589996,60.702274,19297700
2011-01-10,75.129997,75.269997,74.580002,75.129997,60.332855,20766400
2011-01-11,75.019997,75.860001,75.019997,75.690002,60.782551,15805400
2011-01-12,75.940002,76.620003,75.669998,76.580002,61.497280,17363000
2011-01-13,76.650002,76.820000,75.980003,76.709999,61.601669,20438100
2011-01-14,76.669998,78.000000,76.500000,77.839996,62.509106,23478700
2011-01-18,77.790001,78.849998,77.720001,78.709999,63.207764,23883600
2011-01-19,78.629997,78.930000,78.129997,78.239998,62.830326,21844100
2011-01-20,77.980003,78.160004,76.769997,77.750000,62.436836,29121600
2011-01-21,78.209999,79.099998,78.059998,78.980003,63.424572,25084400
2011-01-24,78.849998,79.180000,78.089996,78.589996,63.111389,24871600
2011-01-25,78.220001,78.989998,77.930000,78.680000,63.183678,21626300
2011-01-26,78.709999,79.860001,78.489998,79.660004,63.970661,25555400
2011-01-27,79.839996,79.980003,79.339996,79.879997,64.147324,17003500
2011-01-28,79.779999,79.889999,78.870003,78.989998,63.432629,26300600
2011-01-31,79.919998,80.820000,79.010002,80.680000,64.789764,34514400
2011-02-01,81.139999,83.959999,81.040001,83.910004,67.383614,40829600
2011-02-02,83.589996,83.980003,83.260002,83.410004,66.982094,18176900
2011-02-03,83.059998,83.550003,82.459999,83.440002,67.006172,19647700
2011-02-04,83.250000,83.519997,82.849998,83.279999,66.877663,16558300
2011-02-07,83.449997,84.000000,83.360001,83.930000,67.399658,15304300
2011-02-08,83.500000,83.650002,82.639999,82.980003,66.987961,17463500
2011-02-09,82.440002,82.779999,81.769997,82.550003,66.640823,15890900
2011-02-10,81.680000,83.309998,81.610001,83.199997,67.165550,21050500
2011-02-11,82.230003,83.410004,82.230003,82.820000,66.858795,15993500
2011-02-14,82.070000,85.110001,81.889999,84.910004,68.545982,33108300
2011-02-15,84.790001,84.889999,82.669998,82.970001,66.979889,25684600
2011-02-16,83.059998,83.860001,82.860001,83.690002,67.561119,16673500
2011-02-17,83.970001,83.970001,83.050003,83.879997,67.714516,17853500
2011-02-18,83.910004,84.500000,83.500000,84.500000,68.215019,22839500
2011-02-22,84.970001,86.699997,84.730003,85.440002,68.973877,32580400
2011-02-23,86.000000,88.230003,85.470001,87.070000,70.289711,38624600
2011-02-24,87.199997,87.529999,85.459999,85.970001,69.401711,28577100
2011-02-25,85.790001,86.239998,85.290001,85.339996,68.893127,22230300
2011-02-28,85.870003,86.559998,85.489998,85.529999,69.046509,24507000
2011-03-01,86.410004,86.500000,84.699997,84.800003,68.457207,23001800
2011-03-02,84.589996,85.320000,83.550003,85.080002,68.683228,17423600
2011-03-03,85.459999,85.949997,85.050003,85.820000,69.280624,17153500
2011-03-04,85.919998,86.000000,84.699997,85.080002,68.683228,20028600
2011-03-07,85.839996,86.080002,84.690002,84.720001,68.392639,18062700
2011-03-08,84.599998,85.110001,83.750000,84.599998,68.295761,17658200
2011-03-09,84.120003,84.550003,83.559998,84.379997,68.118141,13306600
2011-03-10,83.800003,83.800003,81.199997,81.379997,65.696304,25996300
2011-03-11,81.019997,82.910004,80.099998,82.120003,66.293694,17607100
2011-03-14,81.669998,82.639999,81.459999,82.379997,66.503578,16383200
2011-03-15,80.169998,82.089996,79.750000,81.389999,65.704376,23191300
2011-03-16,81.230003,81.809998,78.800003,79.309998,64.025246,33396500
2011-03-17,80.379997,81.500000,80.230003,81.160004,65.518723,21941300
2011-03-18,81.769997,82.330002,80.849998,80.849998,65.268448,28895900
2011-03-21,81.870003,83.330002,81.860001,82.839996,66.874924,18207000
